game_id,Abstract Games,Children's Games,Customizable Games,Family Games,Party Games,Strategy Games,Thematic Games,Wargames
157809,0,0,0,1,0,1,0,0
354,0,0,0,0,0,1,0,0
13780,0,0,0,0,0,1,0,0
194879,0,0,0,0,0,1,0,0
492,0,0,0,1,0,1,0,0
156091,0,0,0,0,0,0,1,0
2338,0,0,0,0,0,1,0,0
138431,0,0,0,0,0,1,1,0
13884,0,0,0,0,0,1,0,0
39684,0,0,0,0,0,1,0,0
117985,0,0,0,1,0,1,0,0
43443,0,0,0,1,0,0,0,0
878,0,0,0,1,0,0,0,0
123607,0,0,0,0,0,1,0,0
1231,0,0,0,1,1,0,0,0
19999,1,0,0,0,0,1,0,0
17405,0,0,0,0,0,1,0,0
6205,0,0,0,0,0,0,0,1
30658,1,0,0,0,0,1,0,0
112,0,0,0,0,0,1,0,0
22484,1,0,0,0,0,0,0,0
34194,0,0,0,1,0,0,0,0
55697,0,0,0,0,0,1,0,0
22038,0,0,0,0,0,1,1,0
196,0,0,0,0,0,1,1,0
423,0,0,0,0,0,1,0,0
143405,0,0,0,0,0,1,0,0
171879,0,0,0,0,0,1,0,0
16986,1,0,0,1,0,0,0,0
16496,0,0,0,0,0,1,0,0
24417,0,0,0,0,0,1,0,0
199561,1,0,0,1,0,0,0,0
92319,0,0,0,0,0,1,0,0
106662,0,0,0,0,0,1,0,0
1897,0,0,0,1,0,1,0,0
127024,0,0,0,0,0,0,1,0
63268,0,0,0,0,1,0,0,0
94362,0,0,0,0,0,1,1,0
67254,0,0,0,0,1,0,1,1
40270,0,0,1,0,0,1,0,0
3072,0,0,0,0,0,0,1,1
826,0,0,0,1,0,0,0,0
9446,0,0,1,0,0,1,0,0
26,0,0,0,0,0,1,0,0
142992,0,0,0,1,0,0,0,0
38862,0,0,0,0,0,1,0,0
203427,0,0,0,1,0,0,0,0
15512,0,0,0,1,0,0,0,0
101785,0,0,0,0,0,0,1,1
112138,0,0,1,0,0,0,0,0
9220,0,0,0,1,1,0,0,0
200077,0,0,0,0,0,1,0,0
41916,0,1,0,1,0,0,0,0
6411,1,0,0,0,0,0,0,0
166226,0,0,0,0,0,1,0,0
2081,0,0,0,0,0,0,0,1
220,0,0,0,1,0,0,0,0
163413,0,0,0,0,0,1,0,0
85256,0,0,0,1,0,0,0,0
3800,0,0,0,0,0,1,0,0
139771,0,0,0,0,0,0,0,1
12761,0,0,0,0,0,1,0,0
1540,0,0,0,0,0,0,1,1
19237,0,0,0,0,1,0,0,0
61692,0,0,0,0,0,0,0,1
143986,0,0,0,1,0,0,0,0
139030,0,0,0,0,1,0,0,0
481,0,0,0,0,0,1,0,0
26457,0,0,0,0,0,0,0,1
681,1,0,0,0,0,0,0,0
73369,0,0,0,0,0,1,0,0
21550,1,0,0,0,0,0,0,0
148943,0,0,0,0,1,0,0,0
163154,0,0,0,0,0,0,0,1
179275,0,0,0,0,0,0,1,0
38343,0,0,0,0,0,1,0,0
3284,0,0,0,0,0,0,1,0
1115,0,0,0,0,0,1,0,0
179572,0,0,0,1,0,1,0,0
113873,0,0,0,0,0,0,0,1
83195,0,0,0,1,0,0,0,0
142079,0,0,0,0,0,0,1,0
195137,0,0,0,0,0,0,1,0
142961,0,0,0,0,0,1,1,0
160610,0,0,0,0,0,0,1,0
146221,0,0,0,0,0,1,0,0
176165,0,0,0,1,0,1,0,0
184424,0,0,0,0,0,1,0,0
129459,0,0,0,0,0,0,1,0
5716,0,0,0,1,0,0,0,0
1499,0,0,0,0,0,0,0,1
88827,1,0,0,0,0,0,0,1
41933,0,0,0,0,0,1,0,0
167270,1,0,0,0,0,0,0,0
57925,0,0,0,1,0,1,0,0
730,0,0,0,0,0,0,0,1
134453,0,0,0,1,0,0,0,0
147253,0,0,0,0,0,1,0,0
134253,0,0,0,0,0,0,1,0
19622,0,0,0,0,0,0,0,1
181796,0,0,0,0,0,1,0,0
177802,0,0,0,1,0,1,0,0
2842,0,0,0,1,0,0,0,0
179803,0,0,0,0,0,0,1,0
701,0,0,0,0,0,0,0,1
152765,0,0,0,0,0,1,1,0
22,0,0,0,0,0,1,1,0
1915,0,0,1,0,0,0,0,0
1403,0,0,0,1,0,0,0,0
37387,0,0,0,0,0,1,0,0
6351,0,1,0,0,0,0,0,0
115,0,0,0,1,0,1,0,0
103185,0,0,0,0,0,1,0,0
38765,0,0,0,0,0,1,0,0
146418,0,0,1,0,0,0,0,1
165986,0,0,0,1,0,1,0,0
254,0,0,0,0,0,0,0,1
37907,0,0,0,0,0,1,0,0
103092,0,0,0,0,0,1,0,0
42487,0,0,0,1,0,0,0,0
2122,0,0,1,0,0,0,0,0
71836,0,0,0,1,0,0,0,0
7805,0,0,0,1,0,0,0,0
394,1,0,0,0,0,0,0,0
113401,0,0,0,1,1,0,0,0
24827,0,0,0,0,0,1,0,0
94104,0,0,0,0,0,1,0,0
24773,0,0,0,0,0,1,0,0
21920,0,0,0,0,0,1,0,0
90040,0,0,0,1,0,1,0,0
157096,0,0,0,0,0,1,0,0
242,0,0,0,0,0,1,1,0
192135,0,0,0,0,0,1,1,0
594,0,0,0,0,0,1,0,0
168,0,0,0,0,0,1,0,0
38863,0,0,0,0,0,1,0,0
191300,0,0,0,1,0,0,0,0
179172,0,0,0,0,0,1,1,0
173090,0,0,0,1,0,0,0,0
142852,0,0,0,1,0,0,0,0
165872,0,0,0,0,0,0,0,1
5206,0,0,0,0,0,0,0,1
131366,0,0,0,1,0,1,0,0
87890,0,0,0,0,0,1,0,0
144529,0,0,0,0,0,1,0,0
141423,0,0,0,0,0,1,1,0
148951,0,0,0,0,0,1,0,0
70,0,0,0,1,0,1,0,0
35435,0,0,0,0,0,1,0,0
29937,0,0,0,0,0,1,0,0
193949,0,0,0,0,0,0,1,1
31497,0,0,0,1,0,1,0,1
107255,0,0,0,1,0,1,0,0
42124,0,0,0,0,0,1,0,0
158900,0,0,0,0,0,1,0,0
104955,0,0,0,0,0,1,0,0
84,0,0,0,0,0,0,0,1
168998,0,0,1,0,0,0,0,0
131325,0,0,0,1,1,0,0,0
204305,0,0,0,0,0,0,1,0
172381,0,0,0,0,0,1,0,0
2393,1,0,0,0,0,0,0,0
39339,0,0,0,0,0,0,1,0
34887,0,0,0,0,0,1,0,0
149155,0,0,0,1,0,0,0,0
182340,0,0,0,0,0,1,0,0
37358,0,0,0,0,0,1,0,0
620,0,0,0,0,0,0,0,1
175223,0,0,0,0,0,1,0,0
71906,0,0,0,0,0,0,1,0
143185,0,0,0,0,0,1,0,0
37141,0,0,0,0,1,0,0,0
36522,0,0,0,0,0,1,0,1
3565,0,0,0,0,0,0,1,1
14254,0,0,0,1,1,0,0,0
91984,0,0,0,0,0,1,0,0
92190,0,0,0,0,0,1,0,0
138233,0,0,0,0,0,1,0,0
111417,0,0,0,1,0,1,0,0
204,0,0,0,0,0,1,0,0
1662,0,0,1,0,0,0,0,1
73,0,0,0,1,0,1,0,0
3228,1,0,0,0,0,0,0,0
113636,0,0,0,0,0,1,0,0
21954,0,0,0,0,0,1,0,0
172220,0,0,0,0,0,1,1,0
181810,0,0,0,1,0,0,0,0
56931,0,0,0,0,0,1,0,0
201,1,0,0,0,0,0,0,0
199,0,0,0,1,0,0,0,0
125752,0,0,0,0,0,1,1,0
131111,0,0,1,0,0,1,0,0
624,1,0,0,0,0,0,0,0
38992,0,0,0,0,0,1,0,0
3955,0,0,0,0,1,0,0,0
122842,0,0,0,0,0,1,1,0
116,0,0,0,1,0,0,0,0
2987,0,0,0,1,0,0,0,0
1887,0,0,1,1,1,0,0,0
8129,0,0,0,1,0,0,0,0
55829,0,0,0,0,0,0,0,1
38386,0,0,0,0,0,1,0,0
54361,0,0,0,0,0,0,1,0
10093,0,0,0,0,0,0,0,1
178054,0,0,0,0,0,1,1,0
136280,1,0,0,1,0,0,0,0
2808,0,0,1,0,0,0,0,1
168609,0,0,0,0,0,1,0,0
75476,0,0,0,0,0,1,0,0
1829,0,0,0,0,0,0,0,1
194880,0,0,0,1,0,0,0,0
157,0,0,0,0,0,1,0,0
23679,0,0,0,0,0,0,0,1
40209,0,0,0,0,0,0,0,1
33451,0,0,0,0,1,0,1,0
86246,0,0,0,0,0,1,0,0
2961,1,0,0,0,0,0,0,0
200954,0,0,0,0,0,1,0,0
63543,0,0,0,0,0,0,1,1
9910,0,0,0,0,0,0,1,1
177524,0,1,0,1,0,0,0,0
237,0,0,0,0,0,0,0,1
36811,0,0,0,0,0,1,0,0
122240,0,0,0,0,0,0,1,0
986,0,0,0,0,0,1,0,0
28089,0,1,0,1,0,0,0,0
8098,0,0,0,0,1,0,0,0
128442,0,0,0,0,0,0,1,0
172385,0,0,0,0,0,1,0,0
99975,0,0,0,1,0,0,0,0
232,0,0,0,0,0,1,0,0
111105,0,0,0,0,0,0,1,0
3931,0,0,0,0,0,1,0,0
18745,0,0,0,0,0,1,0,0
168788,0,0,0,0,0,0,1,0
102435,0,0,0,0,0,0,0,1
65564,0,0,0,0,0,0,0,1
4396,0,0,0,1,0,1,0,0
24703,0,0,0,0,0,0,1,0
191876,0,0,0,0,0,1,0,0
116954,1,0,0,1,0,0,0,0
119,1,0,0,0,0,1,0,0
494,0,0,0,1,0,0,0,0
361,0,0,0,1,0,0,0,0
135779,0,0,0,0,1,0,0,0
195162,0,0,0,0,0,1,0,0
38545,1,0,0,0,0,0,1,0
1568,0,0,0,0,0,0,1,0
180040,0,0,0,0,0,1,0,0
81640,0,0,0,0,0,1,0,0
15953,0,0,0,0,0,0,1,1
149951,0,0,0,0,0,0,0,1
24742,0,0,0,0,0,1,0,0
179460,0,0,0,0,0,1,0,0
25224,0,0,0,0,0,1,0,0
438,0,0,0,1,0,0,0,0
43868,0,0,0,1,0,0,1,0
2065,1,0,0,0,0,0,0,0
71074,0,0,0,0,0,1,0,0
31552,0,0,0,0,0,0,1,1
82168,0,0,0,0,0,1,1,0
15839,0,0,0,0,0,0,0,1
32666,0,0,0,0,0,1,0,0
15511,1,0,0,1,0,0,0,0
915,0,0,0,1,0,0,0,0
91620,0,0,0,1,0,0,0,0
442,0,0,0,1,0,1,0,0
123096,0,0,0,0,0,0,1,0
13308,0,0,0,1,0,0,0,0
1544,0,0,0,0,1,0,0,0
39217,0,0,0,0,0,0,0,1
180852,0,0,0,0,0,1,0,0
144568,0,0,0,0,0,0,1,0
12477,0,0,0,0,0,0,1,0
619,0,0,0,1,0,1,0,0
31105,0,0,0,1,0,0,0,0
63759,0,0,0,1,0,1,0,0
141736,0,0,0,0,0,1,0,0
15818,0,0,0,1,0,0,0,0
85005,0,0,0,1,0,0,0,0
925,0,0,0,0,1,0,0,0
2570,0,0,0,1,0,1,0,0
155255,0,0,0,0,0,1,0,0
17710,0,0,0,0,0,0,1,1
32125,0,0,0,1,0,0,0,0
67239,0,0,0,0,0,1,0,0
171011,0,0,0,1,0,0,0,0
157026,0,0,0,0,0,1,0,0
179303,0,0,0,0,0,1,0,0
167513,0,0,0,0,0,1,0,0
35503,0,0,0,1,0,0,0,0
73316,0,0,0,0,0,1,0,0
21133,0,0,0,0,0,0,1,1
166857,0,0,0,0,0,1,0,0
144239,0,0,0,0,0,1,0,0
85036,0,0,0,0,0,1,0,0
6779,0,0,0,1,0,0,0,0
207336,0,0,0,1,0,0,0,0
181524,0,0,0,1,0,0,1,0
28259,0,0,0,0,0,0,1,0
2397,1,0,0,0,0,0,0,0
46396,1,0,0,1,0,0,0,0
118174,0,0,0,0,0,1,0,0
41749,0,0,0,0,0,1,0,0
19526,0,0,0,0,0,1,0,0
424,0,0,0,0,0,1,0,0
31759,0,0,0,0,0,0,1,1
114031,0,0,0,0,0,1,0,0
165950,0,0,0,1,0,0,0,0
153064,0,0,0,0,1,0,0,0
175307,0,0,0,1,0,0,0,0
195544,0,0,0,1,0,1,0,0
4636,1,0,0,0,0,0,0,0
145189,0,0,0,1,1,0,0,0
169611,0,0,0,1,0,0,0,0
180899,0,0,0,0,0,1,0,0
165948,0,0,0,1,0,1,0,0
12166,0,0,0,0,0,1,0,0
31624,0,0,0,0,0,1,0,0
124172,1,0,0,1,0,0,0,0
40769,0,0,0,1,0,0,0,0
27627,0,0,0,0,0,0,1,0
89910,0,0,0,0,0,0,1,0
9215,0,0,0,0,0,1,0,1
2251,0,0,0,0,0,1,1,0
34707,0,0,0,1,0,0,0,0
13551,0,0,0,0,0,1,0,0
903,0,0,0,1,0,0,0,0
128898,0,0,0,0,0,1,0,0
22348,0,0,0,0,1,0,0,0
8190,0,0,0,0,0,1,0,0
5781,0,0,0,0,0,1,0,0
8481,0,0,0,0,0,0,0,1
929,0,0,0,0,1,0,0,0
175293,0,0,0,1,0,0,0,0
148601,0,0,0,0,0,1,0,1
25277,0,0,0,0,0,0,0,1
144826,0,0,0,0,0,0,1,0
12589,0,0,0,1,0,1,0,0
58110,0,0,0,0,0,1,0,0
35761,0,0,0,0,0,1,0,1
42673,0,0,0,0,0,0,0,1
1442,0,0,0,0,0,0,0,1
134157,0,0,0,0,0,1,0,0
16267,0,0,0,1,0,0,0,0
120217,0,0,0,0,0,0,1,0
340,0,0,0,1,0,0,0,0
46255,0,0,0,0,0,1,0,0
118536,0,0,0,0,0,0,1,0
40760,0,0,0,1,0,1,0,0
33154,0,0,0,1,0,0,0,0
22143,0,0,0,0,0,0,0,1
66588,0,0,0,1,1,0,0,0
16772,0,0,0,0,0,0,1,0
195571,0,1,0,0,0,0,1,0
5072,0,0,0,1,0,0,0,0
24310,0,0,0,0,1,0,1,0
68182,0,0,0,1,0,0,0,0
120,0,0,0,1,0,0,0,0
17223,0,0,0,0,0,0,1,0
62220,0,0,0,0,0,1,0,0
113289,0,0,0,0,1,0,0,0
66214,0,0,0,1,0,1,0,0
117,1,0,0,0,0,0,0,0
85325,0,0,0,1,0,0,0,0
118063,0,0,0,0,0,0,1,0
71882,0,0,0,0,0,0,1,0
249,0,0,0,1,0,1,0,0
192860,0,0,0,1,0,0,0,0
3353,0,0,0,0,0,0,0,1
118695,0,0,0,1,0,0,0,0
41010,0,1,0,0,0,0,0,0
29972,0,0,0,0,0,1,0,0
9027,0,0,0,0,0,1,0,0
75358,0,0,0,0,0,1,0,0
4741,0,0,0,0,0,0,1,0
182694,0,0,0,0,0,0,1,0
158339,0,0,0,1,0,0,0,0
36399,0,0,0,0,0,0,0,1
142121,0,0,0,1,0,1,0,0
171662,0,0,0,0,0,0,1,0
198953,0,0,0,0,0,1,0,0
119391,0,0,0,0,0,1,0,0
21551,0,0,0,0,0,0,0,1
39927,0,0,0,0,0,1,0,0
18748,0,1,0,0,0,0,0,1
143401,0,0,0,0,0,1,0,0
133632,0,0,0,0,0,1,0,0
123609,0,0,0,0,0,1,0,0
1032,0,0,0,0,0,0,0,1
43152,0,0,0,0,0,1,0,0
40393,1,0,0,1,0,0,0,0
1198,1,0,0,1,0,0,0,0
77,0,0,0,0,0,0,0,1
169794,0,0,0,0,0,1,0,0
29223,0,0,0,1,0,0,0,0
32412,0,0,0,1,0,0,0,0
3720,0,0,0,1,0,0,1,0
57660,0,0,0,0,1,0,0,0
9341,0,0,0,0,0,1,1,0
1117,0,0,0,1,0,0,0,0
123219,0,0,0,0,0,1,0,0
98,0,0,0,0,0,0,0,1
112686,0,0,0,0,1,0,1,0
20134,0,0,0,0,0,1,0,0
71061,0,0,0,0,0,0,1,0
31483,0,0,0,0,0,1,0,0
197443,0,0,0,1,0,0,0,0
171726,0,0,0,0,0,0,1,0
180592,0,0,0,0,0,1,0,0
130,0,0,0,0,0,1,0,0
127997,1,0,0,1,0,0,0,0
29839,0,0,0,0,0,1,0,0
203420,1,0,0,1,0,0,1,0
11057,0,0,0,0,0,0,0,1
169416,0,0,1,0,0,0,1,0
38718,0,0,0,0,0,0,0,1
40237,0,0,0,1,0,0,0,0
472,0,0,0,0,0,0,1,0
128667,0,0,0,1,0,0,0,0
148261,0,0,0,0,0,1,1,0
54137,1,0,0,0,0,0,0,0
197405,1,0,0,0,0,0,0,0
202670,0,0,0,1,0,0,0,0
589,0,0,0,0,0,0,1,0
49,0,0,0,1,0,0,0,0
66510,0,0,0,0,0,0,1,0
65515,0,0,0,1,0,0,0,0
631,0,0,0,1,0,1,0,0
15510,0,0,0,0,0,1,0,0
111732,0,0,0,0,0,1,0,0
204836,1,0,0,1,0,0,0,0
1234,0,0,0,0,1,0,1,0
38531,0,0,0,1,0,1,0,0
155969,0,0,0,1,0,1,0,0
6901,0,0,0,1,0,0,0,0
109291,0,0,0,0,0,0,0,1
88408,0,0,0,0,0,1,0,0
38309,0,0,0,0,0,1,0,0
83734,0,0,0,0,0,0,0,1
104581,0,0,0,0,1,0,0,0
76417,0,0,0,0,0,1,0,0
66171,0,0,0,1,0,0,0,0
30367,0,0,0,1,0,1,0,0
137330,0,0,0,1,0,0,0,0
205716,0,0,0,0,0,1,0,0
398,0,0,0,1,0,1,0,0
83667,0,0,0,0,0,1,0,0
72,0,0,0,0,0,1,0,0
15600,0,0,0,0,0,1,0,0
94480,0,0,0,1,0,1,0,0
136056,0,0,0,1,0,1,0,0
1107,0,0,0,0,0,1,0,0
592,0,0,0,1,0,0,0,0
98315,0,0,0,1,0,0,1,0
213893,0,0,0,0,0,1,0,0
12005,0,0,0,1,0,0,0,0
172996,0,0,0,0,0,1,0,0
12750,0,0,0,0,0,1,0,0
67928,0,0,0,0,0,1,0,0
27848,0,0,0,0,0,1,1,0
19764,1,0,0,0,0,0,0,0
92044,0,0,0,0,0,0,1,1
99,0,0,0,0,0,0,1,1
40529,0,0,0,0,0,1,1,0
1155,0,0,0,0,0,1,0,0
67185,0,0,0,1,0,0,0,0
19995,0,0,0,0,0,1,0,0
124052,0,0,0,1,0,1,0,0
32674,0,0,1,0,0,0,0,0
41863,0,0,0,0,0,0,0,1
76150,0,0,0,0,0,0,1,0
73070,0,0,0,0,0,1,0,0
176558,0,0,0,0,1,0,0,0
128445,0,0,0,0,0,0,1,0
14,0,0,0,1,0,1,0,0
22897,0,0,1,0,0,0,0,0
128721,0,0,0,0,0,1,0,0
124965,0,0,1,0,0,0,0,0
157413,0,0,0,0,0,1,0,0
384,0,0,0,1,0,0,1,0
175095,0,0,0,0,0,0,1,0
144864,0,0,0,0,0,1,0,0
154182,0,0,0,0,0,1,0,0
9441,0,1,0,1,0,0,0,0
162388,0,0,0,0,0,1,0,0
163370,0,0,0,1,0,1,0,0
36648,0,1,0,1,0,0,0,0
29073,1,0,0,0,0,0,0,0
443,1,0,0,1,0,0,0,0
34585,0,0,0,1,0,0,0,0
182189,0,0,0,1,0,0,0,0
54307,0,0,0,1,0,1,0,0
206718,0,0,0,0,0,1,0,0
168681,0,0,0,1,0,0,0,0
28,0,0,0,0,0,1,1,0
150145,0,0,0,1,0,0,0,0
36400,1,0,0,0,0,0,0,1
122588,0,0,1,0,0,0,0,0
4218,0,0,0,1,0,0,0,0
67180,0,0,0,1,0,1,0,0
78733,0,0,0,0,0,1,0,0
151247,0,0,0,0,0,1,0,0
511,0,0,0,0,0,1,0,0
175621,0,0,1,0,0,0,0,0
3570,0,1,0,0,0,0,0,0
158572,0,0,0,0,0,1,0,0
10997,0,0,0,1,0,0,0,0
153507,0,0,0,1,0,1,0,0
143404,1,0,0,0,0,1,0,0
2596,0,0,0,1,0,0,0,0
4192,0,0,0,0,0,0,0,1
466,0,0,0,1,0,0,0,0
154509,0,0,0,0,0,1,1,0
157917,0,0,0,1,1,1,1,0
66587,0,0,0,0,0,1,0,0
126996,0,0,0,1,0,0,0,0
144415,0,0,0,0,0,1,0,0
11971,0,0,0,0,1,0,0,0
102237,0,0,0,0,0,1,1,0
21632,0,0,0,1,0,1,0,0
20133,0,0,0,0,0,0,0,1
638,0,0,0,0,0,1,0,0
173101,0,0,0,0,0,1,0,1
337,0,0,0,1,0,0,0,0
2476,0,0,0,0,0,1,0,0
194626,0,0,0,0,1,0,0,0
15290,0,0,0,1,0,0,0,0
146816,0,0,0,1,0,0,0,0
125,0,0,0,1,0,0,0,0
7858,0,0,0,0,0,0,0,1
187653,0,0,0,0,0,1,0,0
65282,0,0,0,0,0,1,0,0
8095,1,0,0,0,0,0,1,0
91523,0,0,0,1,0,0,0,0
139899,0,0,0,1,0,0,0,0
137423,0,0,1,0,0,1,0,0
181797,0,0,0,0,0,1,0,0
140,0,0,0,1,1,0,0,0
12350,0,0,0,0,0,0,1,0
166286,0,0,0,0,0,0,1,0
81453,0,0,0,1,0,1,0,0
177478,0,0,0,0,0,1,0,0
156858,0,0,0,0,0,0,1,0
144270,0,0,0,1,0,0,0,0
66849,0,0,0,1,0,0,0,0
145371,0,0,0,0,0,1,0,0
193737,0,0,0,0,0,0,1,1
162823,1,0,0,1,0,1,0,0
691,0,0,0,0,0,1,0,0
125046,0,0,0,1,0,0,0,0
137031,0,0,0,0,0,0,1,0
144553,0,0,0,1,0,0,0,0
172503,0,0,1,0,0,0,0,0
128931,0,0,0,0,0,1,0,0
65907,0,0,0,1,0,0,0,0
187377,0,0,0,0,0,1,0,0
15318,0,0,0,0,0,1,0,0
4394,0,0,0,1,0,1,0,0
207830,0,0,0,1,0,0,0,0
129731,0,0,0,0,0,1,0,0
2533,0,0,0,1,0,1,0,0
153097,0,0,0,0,0,1,1,0
145645,0,0,0,1,0,1,0,0
1295,1,0,0,0,0,0,0,0
128,1,0,0,1,0,0,0,0
126100,0,0,0,0,0,0,1,0
132,0,0,0,0,0,1,0,0
156548,0,0,0,0,0,1,1,0
45748,0,0,0,1,0,0,0,0
39206,0,1,0,1,1,0,0,0
2569,0,0,0,1,0,0,0,0
174973,0,0,0,1,0,1,0,0
22877,0,0,0,0,0,0,0,1
1563,0,0,0,0,0,0,0,1
103686,0,0,0,1,0,1,0,0
22532,0,0,0,0,0,0,0,1
17025,0,0,0,1,0,0,0,0
526,1,0,0,0,0,0,0,0
3870,0,0,0,0,0,1,0,0
59,0,0,0,0,0,1,0,0
6819,0,0,0,0,0,1,0,0
119781,0,0,0,0,0,1,0,1
61487,0,0,0,0,0,0,0,1
21791,0,0,0,0,0,1,0,0
38786,0,0,0,0,0,0,0,1
168274,0,0,0,0,0,0,1,0
348,0,0,0,0,0,1,0,0
176083,0,0,0,0,0,0,1,0
798,0,0,0,0,0,0,0,1
19348,0,0,0,0,0,1,0,0
174078,0,0,0,1,0,0,0,0
205398,0,0,0,1,0,1,0,0
67888,0,0,0,1,0,1,0,0
37371,0,0,0,1,0,0,0,0
3972,0,0,0,1,0,1,0,0
183006,0,0,0,1,0,0,0,0
152242,0,0,0,0,1,0,0,0
23107,0,0,0,1,0,1,0,0
37196,0,0,0,1,0,0,0,0
195528,0,0,0,0,0,1,0,0
531,0,0,0,0,0,1,0,0
217,0,0,0,1,0,0,0,0
192074,0,0,0,1,0,0,0,0
12692,0,0,0,0,0,0,1,0
16991,1,0,0,0,0,0,0,0
17161,0,0,0,0,0,1,0,0
124969,0,0,1,0,0,0,0,0
123239,0,0,0,0,1,0,0,0
118418,0,0,0,1,0,0,0,0
11229,0,0,1,0,0,0,0,0
39188,0,0,0,0,0,0,0,1
32484,0,0,0,0,0,1,0,1
36946,0,0,0,0,0,1,0,0
40990,0,0,0,0,1,0,0,0
158340,0,0,0,1,0,0,1,0
2603,0,0,1,0,0,0,0,0
157958,0,0,0,0,0,0,1,0
156501,0,0,0,0,0,0,1,0
108,1,0,0,0,0,0,0,0
20,0,0,0,0,0,1,0,0
19427,1,0,0,0,0,0,0,0
59753,0,0,0,0,0,1,0,0
1042,0,0,0,1,0,0,0,0
181345,0,1,0,1,0,0,0,0
31479,1,0,0,1,0,0,0,0
96152,0,0,0,0,0,1,0,0
25729,0,0,0,0,0,0,0,1
22192,0,0,0,0,0,0,1,0
715,0,0,0,0,0,0,1,0
7,1,0,0,0,0,0,0,0
2529,0,0,0,0,0,0,0,1
1219,0,0,0,1,0,0,0,0
1044,0,0,0,0,0,0,1,1
99392,0,0,0,0,0,1,1,0
119012,0,0,0,0,0,1,0,0
41627,0,0,0,0,0,0,0,1
125921,0,1,0,1,0,0,0,0
183231,0,0,0,1,0,0,0,0
145203,0,0,0,0,0,1,0,0
35488,0,0,0,1,0,0,0,0
8730,0,0,0,0,0,0,0,1
320,0,0,0,1,0,0,0,0
154301,0,0,0,0,0,0,1,0
936,0,0,0,0,0,1,1,0
209778,0,0,0,1,0,0,0,0
1423,0,0,0,0,0,0,0,1
180956,0,0,0,0,1,0,0,0
17240,0,0,0,1,0,0,0,0
1491,0,0,0,0,0,1,0,0
195503,0,0,0,0,0,1,0,0
286,0,0,0,0,0,1,0,0
103660,0,0,0,0,0,1,0,0
42939,0,0,0,0,0,0,1,0
159503,0,0,0,0,0,1,1,0
28620,0,0,0,0,0,1,0,0
223,0,0,0,1,0,0,0,0
140535,0,0,0,0,0,1,0,0
180771,0,0,0,0,0,0,1,0
559,0,0,0,1,0,1,0,0
38506,0,0,0,0,0,1,1,0
153737,0,0,0,0,0,1,0,0
169318,0,0,0,1,0,1,0,0
23540,0,0,0,0,0,1,0,0
3085,0,0,0,1,0,0,0,0
949,1,0,0,0,0,0,0,0
129050,0,0,0,1,0,0,0,0
158109,0,0,0,0,0,1,0,0
167698,0,0,0,0,0,0,1,0
40832,0,0,0,1,0,0,0,0
55952,0,0,0,0,0,1,0,0
932,0,0,0,1,0,1,0,0
197572,0,0,0,0,0,0,1,0
90305,0,0,0,1,0,0,0,0
15369,0,0,0,0,0,0,0,1
23418,0,0,0,0,0,0,1,1
198525,0,0,0,1,0,0,0,0
1270,0,0,1,0,0,0,0,0
150293,0,0,0,0,0,0,1,0
28723,0,0,0,0,0,1,0,0
34969,1,0,0,1,0,0,0,0
112092,0,0,0,0,0,0,1,0
131835,0,0,0,1,0,0,0,0
15954,0,0,0,0,0,1,0,0
37734,0,0,0,0,0,1,0,0
191894,0,0,0,0,1,0,0,0
75212,0,0,0,0,0,1,0,0
382,0,0,0,1,0,0,0,0
183571,0,0,0,0,0,0,1,0
124827,0,0,0,0,0,0,1,0
189,0,0,0,1,0,1,0,0
127127,0,0,0,0,0,0,1,0
195314,0,0,0,1,0,0,0,0
244,0,0,0,0,0,1,1,0
3236,0,0,0,0,0,1,0,0
133528,0,0,0,0,0,0,1,0
18866,0,0,0,1,0,0,0,0
191572,0,0,0,1,0,0,0,0
149241,0,0,0,0,0,0,1,0
140343,0,0,0,0,0,0,1,0
155695,0,0,0,1,0,0,0,0
634,0,0,0,1,0,0,0,0
18460,0,0,0,0,0,0,0,1
19643,0,0,1,0,0,0,0,0
46007,0,0,0,0,0,1,0,0
149776,0,0,0,0,0,1,1,0
111148,0,0,0,1,0,0,0,0
6887,1,0,0,1,0,0,0,0
145633,0,0,0,0,0,1,0,0
1334,0,0,0,1,0,1,0,0
93724,0,0,0,0,0,1,0,0
27225,0,0,0,1,0,0,0,0
256,0,0,0,1,0,0,0,0
32944,0,0,0,0,0,1,0,0
34297,1,0,0,1,0,0,0,0
10550,0,0,0,1,0,0,0,0
163,0,0,0,0,1,0,0,0
38713,0,0,0,0,1,0,0,0
4491,0,0,0,0,0,1,1,0
788,0,0,0,0,0,0,1,0
139033,0,0,0,0,0,1,0,0
41429,0,0,0,0,0,0,0,1
1194,0,0,0,0,0,1,0,0
27463,0,0,0,0,0,1,1,0
75091,0,0,0,0,0,1,0,0
118000,0,0,0,1,0,0,0,0
23451,0,0,0,0,0,1,0,0
296,0,0,0,0,0,1,0,0
67877,0,0,0,0,1,0,0,0
5867,0,0,0,1,0,0,0,0
40770,0,0,0,1,0,1,0,0
36708,0,0,0,0,0,1,0,0
36888,0,0,0,0,0,1,0,0
508,0,0,0,0,0,0,0,1
124968,0,0,1,0,0,0,0,0
157789,0,0,0,1,0,0,0,0
32116,0,0,0,1,0,0,0,0
140717,0,0,0,0,0,1,0,0
1262,0,0,0,0,0,0,0,1
